farmer_id,district,state,crop,N_applied_kg_per_ha
1377,Gadag,Karnataka,Wheat,140
1378,Gadag,Karnataka,Wheat,100
1379,Gadag,Karnataka,Wheat,110
1380,Gadag,Karnataka,Wheat,110
1381,Gadag,Karnataka,Wheat,140
1382,Gadag,Karnataka,Wheat,140
1383,Gadag,Karnataka,Wheat,100
1384,Gadag,Karnataka,Wheat,120
1385,Gadag,Karnataka,Wheat,120
1386,Gadag,Karnataka,Wheat,120
1387,Gadag,Karnataka,Wheat,80
1388,Gadag,Karnataka,Wheat,70
1389,Gadag,Karnataka,Wheat,80
1390,Gadag,Karnataka,Wheat,100
1391,Gadag,Karnataka,Wheat,100
1392,Gadag,Karnataka,Wheat,100
1393,Gadag,Karnataka,Wheat,110
1394,Gadag,Karnataka,Wheat,100
1395,Gadag,Karnataka,Wheat,120
1396,Gadag,Karnataka,Wheat,120
1397,Gadag,Karnataka,Wheat,80
1398,Gadag,Karnataka,Wheat,150
1399,Gadag,Karnataka,Wheat,70
1400,Gadag,Karnataka,Wheat,150
1401,Gadag,Karnataka,Wheat,80
1402,Gadag,Karnataka,Wheat,100
1403,Gadag,Karnataka,Wheat,70
1404,Gadag,Karnataka,Wheat,100
1405,Gadag,Karnataka,Wheat,160
1406,Gadag,Karnataka,Wheat,110
1407,Gadag,Karnataka,Wheat,120
1408,Gadag,Karnataka,Wheat,110
1409,Gadag,Karnataka,Wheat,110
1410,Gadag,Karnataka,Wheat,80
1411,Gadag,Karnataka,Wheat,150
1412,Gadag,Karnataka,Wheat,70
1413,Gadag,Karnataka,Wheat,120
1414,Gadag,Karnataka,Wheat,110
1415,Gadag,Karnataka,Wheat,70
1416,Gadag,Karnataka,Wheat,120
1417,Gadag,Karnataka,Wheat,100
1418,Gadag,Karnataka,Wheat,100
1419,Gadag,Karnataka,Wheat,60
1420,Gadag,Karnataka,Wheat,100
1421,Gadag,Karnataka,Wheat,100
1422,Gadag,Karnataka,Wheat,60
1423,Gadag,Karnataka,Wheat,110
1424,Gadag,Karnataka,Wheat,100
1425,Gadag,Karnataka,Wheat,100
1426,Gadag,Karnataka,Wheat,150
1427,Gadag,Karnataka,Wheat,110
1428,Gadag,Karnataka,Wheat,120
1429,Gadag,Karnataka,Wheat,160
1430,Gadag,Karnataka,Wheat,160
1431,Gadag,Karnataka,Wheat,110
1432,Gadag,Karnataka,Wheat,110
1433,Gadag,Karnataka,Wheat,100
1434,Gadag,Karnataka,Wheat,110
1435,Gadag,Karnataka,Wheat,60
1436,Gadag,Karnataka,Wheat,100
1437,Gadag,Karnataka,Wheat,140
1438,Gadag,Karnataka,Wheat,160
1439,Gadag,Karnataka,Wheat,70
1440,Gadag,Karnataka,Wheat,120
1441,Gadag,Karnataka,Wheat,120
1442,Gadag,Karnataka,Wheat,100
1443,Gadag,Karnataka,Wheat,60
1444,Gadag,Karnataka,Wheat,110
1445,Gadag,Karnataka,Wheat,100
1446,Gadag,Karnataka,Wheat,60
1447,Gadag,Karnataka,Wheat,120
1448,Gadag,Karnataka,Wheat,100
1449,Gadag,Karnataka,Wheat,120
1450,Gadag,Karnataka,Wheat,120
1451,Gadag,Karnataka,Wheat,110
1452,Gadag,Karnataka,Wheat,110
1453,Gadag,Karnataka,Wheat,160
1454,Gadag,Karnataka,Wheat,110
1455,Gadag,Karnataka,Wheat,140
1456,Gadag,Karnataka,Wheat,100
1457,Gadag,Karnataka,Wheat,110
1458,Gadag,Karnataka,Wheat,100
1459,Gadag,Karnataka,Wheat,140
1460,Gadag,Karnataka,Wheat,110
1461,Gadag,Karnataka,Wheat,100
1462,Gadag,Karnataka,Wheat,150
1463,Gadag,Karnataka,Wheat,100
1464,Gadag,Karnataka,Wheat,100
1465,Gadag,Karnataka,Wheat,110
1466,Gadag,Karnataka,Wheat,120
1467,Gadag,Karnataka,Wheat,110
1468,Gadag,Karnataka,Wheat,140
1469,Gadag,Karnataka,Wheat,60
1470,Gadag,Karnataka,Wheat,120
1471,Gadag,Karnataka,Wheat,120
1472,Gadag,Karnataka,Wheat,120
1473,Gadag,Karnataka,Wheat,80
1474,Gadag,Karnataka,Wheat,80
1475,Gadag,Karnataka,Wheat,70
1476,Gadag,Karnataka,Wheat,120
1477,Gadag,Karnataka,Wheat,160
1478,Gadag,Karnataka,Wheat,150
1479,Gadag,Karnataka,Wheat,110
1480,Gadag,Karnataka,Wheat,120
1481,Gadag,Karnataka,Wheat,100
1482,Gadag,Karnataka,Wheat,110
1483,Gadag,Karnataka,Wheat,120
1484,Gadag,Karnataka,Wheat,160
1485,Gadag,Karnataka,Wheat,120
1486,Gadag,Karnataka,Wheat,140
1487,Gadag,Karnataka,Wheat,120
1488,Gadag,Karnataka,Wheat,60
1489,Gadag,Karnataka,Wheat,100
1490,Gadag,Karnataka,Wheat,150
1491,Gadag,Karnataka,Wheat,80
1492,Gadag,Karnataka,Wheat,110
1493,Gadag,Karnataka,Wheat,110
1494,Gadag,Karnataka,Wheat,120
1495,Gadag,Karnataka,Wheat,120
1496,Gadag,Karnataka,Wheat,120
1497,Gadag,Karnataka,Wheat,160
1498,Gadag,Karnataka,Wheat,120
1499,Gadag,Karnataka,Wheat,160
1500,Gadag,Karnataka,Wheat,120
1501,Gadag,Karnataka,Wheat,120
1502,Gadag,Karnataka,Wheat,100
1503,Gadag,Karnataka,Wheat,120
1504,Gadag,Karnataka,Wheat,60
1505,Gadag,Karnataka,Wheat,100
1506,Gadag,Karnataka,Wheat,120
1507,Gadag,Karnataka,Wheat,120
1508,Gadag,Karnataka,Wheat,100
1509,Gadag,Karnataka,Wheat,140
1510,Gadag,Karnataka,Wheat,150
1511,Gadag,Karnataka,Wheat,100
1512,Gadag,Karnataka,Wheat,80
1513,Gadag,Karnataka,Wheat,110
1514,Gadag,Karnataka,Wheat,100
1515,Gadag,Karnataka,Wheat,110
1516,Gadag,Karnataka,Wheat,120
1517,Gadag,Karnataka,Wheat,100
1518,Gadag,Karnataka,Wheat,160
1519,Gadag,Karnataka,Wheat,150
1520,Gadag,Karnataka,Wheat,160
1521,Gadag,Karnataka,Wheat,80
1522,Gadag,Karnataka,Wheat,100
1523,Gadag,Karnataka,Wheat,120
1524,Gadag,Karnataka,Wheat,60
1525,Gadag,Karnataka,Wheat,140
1526,Gadag,Karnataka,Wheat,160
1527,Gadag,Karnataka,Wheat,120
1528,Gadag,Karnataka,Wheat,110
1529,Gadag,Karnataka,Wheat,110
1530,Gadag,Karnataka,Wheat,80
1531,Gadag,Karnataka,Wheat,120
1532,Gadag,Karnataka,Wheat,100
1533,Gadag,Karnataka,Wheat,150
1534,Gadag,Karnataka,Wheat,80
1535,Gadag,Karnataka,Wheat,110
1536,Gadag,Karnataka,Wheat,80
1537,Gadag,Karnataka,Wheat,150
1538,Gadag,Karnataka,Wheat,70
1539,Gadag,Karnataka,Wheat,120
1540,Gadag,Karnataka,Wheat,110
1541,Gadag,Karnataka,Wheat,120
1542,Gadag,Karnataka,Wheat,150
1543,Gadag,Karnataka,Wheat,110
1544,Gadag,Karnataka,Wheat,100
1545,Gadag,Karnataka,Wheat,140
1546,Gadag,Karnataka,Wheat,100
1547,Gadag,Karnataka,Wheat,80
1548,Gadag,Karnataka,Wheat,100
1549,Gadag,Karnataka,Wheat,160
1550,Gadag,Karnataka,Wheat,160
1551,Gadag,Karnataka,Wheat,150
1552,Gadag,Karnataka,Wheat,110
1553,Gadag,Karnataka,Wheat,70
1554,Gadag,Karnataka,Wheat,110
1555,Gadag,Karnataka,Wheat,160
1556,Gadag,Karnataka,Wheat,120
1557,Gadag,Karnataka,Wheat,80
1558,Gadag,Karnataka,Wheat,150
1559,Gadag,Karnataka,Wheat,120
1560,Gadag,Karnataka,Wheat,110
1561,Gadag,Karnataka,Wheat,160
1562,Gadag,Karnataka,Wheat,60
1563,Gadag,Karnataka,Wheat,120
1564,Gadag,Karnataka,Wheat,60
1565,Gadag,Karnataka,Wheat,70
1566,Gadag,Karnataka,Wheat,120
1567,Gadag,Karnataka,Wheat,100
1568,Gadag,Karnataka,Wheat,100
1569,Gadag,Karnataka,Wheat,80
1570,Gadag,Karnataka,Wheat,160
1571,Gadag,Karnataka,Wheat,120
1572,Gadag,Karnataka,Wheat,150
1573,Gadag,Karnataka,Wheat,140
1574,Gadag,Karnataka,Wheat,110
1575,Gadag,Karnataka,Wheat,120
1576,Gadag,Karnataka,Wheat,70
1577,Gadag,Karnataka,Wheat,60
1578,Gadag,Karnataka,Wheat,120
1579,Gadag,Karnataka,Wheat,160
1580,Gadag,Karnataka,Wheat,80
1581,Gadag,Karnataka,Wheat,120
1582,Gadag,Karnataka,Wheat,100
1583,Gadag,Karnataka,Wheat,120
1584,Gadag,Karnataka,Wheat,160
1585,Gadag,Karnataka,Wheat,140
1586,Gadag,Karnataka,Wheat,80
1587,Gadag,Karnataka,Wheat,100
1588,Gadag,Karnataka,Wheat,60
1589,Gadag,Karnataka,Wheat,120
1590,Gadag,Karnataka,Wheat,100
1591,Gadag,Karnataka,Wheat,110
1592,Gadag,Karnataka,Wheat,120
1593,Gadag,Karnataka,Wheat,120
1594,Gadag,Karnataka,Wheat,150
1595,Gadag,Karnataka,Wheat,120
1596,Gadag,Karnataka,Wheat,100
1597,Gadag,Karnataka,Wheat,120
1598,Gadag,Karnataka,Wheat,110
1599,Gadag,Karnataka,Wheat,100
1600,Gadag,Karnataka,Wheat,140
1601,Gadag,Karnataka,Wheat,120
1602,Gadag,Karnataka,Wheat,80
1603,Gadag,Karnataka,Wheat,100
1604,Gadag,Karnataka,Wheat,110
1605,Gadag,Karnataka,Wheat,60
1606,Gadag,Karnataka,Wheat,120
1607,Gadag,Karnataka,Wheat,100
1608,Gadag,Karnataka,Wheat,70
1609,Gadag,Karnataka,Wheat,120
1610,Gadag,Karnataka,Wheat,150
1611,Gadag,Karnataka,Wheat,110
1612,Gadag,Karnataka,Wheat,110
1613,Gadag,Karnataka,Wheat,110
1614,Gadag,Karnataka,Wheat,100
1615,Gadag,Karnataka,Wheat,110
1616,Gadag,Karnataka,Wheat,110
1617,Gadag,Karnataka,Wheat,100
1618,Gadag,Karnataka,Wheat,110
1619,Gadag,Karnataka,Wheat,110
1620,Gadag,Karnataka,Wheat,160
1621,Gadag,Karnataka,Wheat,160
1622,Gadag,Karnataka,Wheat,110
1623,Gadag,Karnataka,Wheat,150
1624,Gadag,Karnataka,Wheat,80
1625,Gadag,Karnataka,Wheat,100
1626,Gadag,Karnataka,Wheat,70
1627,Gadag,Karnataka,Wheat,100
1628,Gadag,Karnataka,Wheat,120
1629,Gadag,Karnataka,Wheat,100
1630,Gadag,Karnataka,Wheat,120
1631,Gadag,Karnataka,Wheat,100
1632,Gadag,Karnataka,Wheat,160
1633,Gadag,Karnataka,Wheat,120
1634,Gadag,Karnataka,Wheat,160
1635,Gadag,Karnataka,Wheat,140
1636,Gadag,Karnataka,Wheat,120
1637,Gadag,Karnataka,Wheat,100
1638,Gadag,Karnataka,Wheat,100
1639,Gadag,Karnataka,Wheat,120
1640,Gadag,Karnataka,Wheat,110
1641,Gadag,Karnataka,Wheat,160
1642,Gadag,Karnataka,Wheat,150
1643,Gadag,Karnataka,Wheat,110
1644,Gadag,Karnataka,Wheat,120
1645,Gadag,Karnataka,Wheat,120
1646,Gadag,Karnataka,Wheat,70
1647,Gadag,Karnataka,Wheat,160
1648,Gadag,Karnataka,Wheat,120
1649,Gadag,Karnataka,Wheat,160
1650,Gadag,Karnataka,Wheat,80
1651,Gadag,Karnataka,Wheat,100
1652,Gadag,Karnataka,Wheat,150
1653,Gadag,Karnataka,Wheat,100
1654,Gadag,Karnataka,Wheat,140
1655,Gadag,Karnataka,Wheat,110
1656,Gadag,Karnataka,Wheat,60
1657,Gadag,Karnataka,Wheat,100
1658,Gadag,Karnataka,Wheat,110
1659,Gadag,Karnataka,Wheat,110
1660,Gadag,Karnataka,Wheat,120
1661,Gadag,Karnataka,Wheat,110
1662,Gadag,Karnataka,Wheat,100
1663,Gadag,Karnataka,Wheat,110
1664,Gadag,Karnataka,Wheat,150
1665,Gadag,Karnataka,Wheat,110
1666,Gadag,Karnataka,Wheat,110
1667,Gadag,Karnataka,Wheat,110
1668,Gadag,Karnataka,Wheat,100
1669,Gadag,Karnataka,Wheat,60
1670,Gadag,Karnataka,Wheat,80
1671,Gadag,Karnataka,Wheat,160
1672,Gadag,Karnataka,Wheat,110
1673,Gadag,Karnataka,Wheat,80
1674,Gadag,Karnataka,Wheat,120
1675,Gadag,Karnataka,Wheat,140
1676,Gadag,Karnataka,Wheat,100
1677,Gadag,Karnataka,Wheat,120
1678,Gadag,Karnataka,Wheat,70
1679,Gadag,Karnataka,Wheat,110
1680,Gadag,Karnataka,Wheat,80
1681,Gadag,Karnataka,Wheat,100
1682,Gadag,Karnataka,Wheat,160
1683,Gadag,Karnataka,Wheat,110
1684,Gadag,Karnataka,Wheat,140
1685,Gadag,Karnataka,Wheat,150
1686,Gadag,Karnataka,Wheat,120
1687,Gadag,Karnataka,Wheat,120
1688,Gadag,Karnataka,Wheat,120
1689,Gadag,Karnataka,Wheat,150
1690,Gadag,Karnataka,Wheat,150
1691,Gadag,Karnataka,Wheat,100
1692,Gadag,Karnataka,Wheat,60
1693,Gadag,Karnataka,Wheat,110
1694,Gadag,Karnataka,Wheat,140
1695,Gadag,Karnataka,Wheat,110
1696,Gadag,Karnataka,Wheat,120
1697,Gadag,Karnataka,Wheat,120
1698,Gadag,Karnataka,Wheat,80
1699,Gadag,Karnataka,Wheat,140
1700,Gadag,Karnataka,Wheat,60
1701,Gadag,Karnataka,Wheat,80
1702,Gadag,Karnataka,Wheat,160
1703,Gadag,Karnataka,Wheat,100
1704,Gadag,Karnataka,Wheat,140
1705,Gadag,Karnataka,Wheat,100
1706,Gadag,Karnataka,Wheat,80
1707,Gadag,Karnataka,Wheat,160
1708,Gadag,Karnataka,Wheat,100
1709,Gadag,Karnataka,Wheat,140
1710,Gadag,Karnataka,Wheat,120
1711,Gadag,Karnataka,Wheat,100
1712,Gadag,Karnataka,Wheat,110
1713,Gadag,Karnataka,Wheat,160
1714,Gadag,Karnataka,Wheat,120
1715,Gadag,Karnataka,Wheat,140
1716,Gadag,Karnataka,Wheat,60
1717,Gadag,Karnataka,Wheat,60
1718,Gadag,Karnataka,Wheat,100
1719,Gadag,Karnataka,Wheat,120
1720,Gadag,Karnataka,Wheat,110
1721,Gadag,Karnataka,Wheat,140
1722,Gadag,Karnataka,Wheat,120
1723,Gadag,Karnataka,Wheat,150
1724,Gadag,Karnataka,Wheat,140
1725,Gadag,Karnataka,Wheat,160
1726,Gadag,Karnataka,Wheat,120
1727,Gadag,Karnataka,Wheat,100
1728,Gadag,Karnataka,Wheat,100
1729,Gadag,Karnataka,Wheat,120
1730,Gadag,Karnataka,Wheat,70
1731,Gadag,Karnataka,Wheat,70
1732,Gadag,Karnataka,Wheat,140
1733,Gadag,Karnataka,Wheat,120
1734,Gadag,Karnataka,Wheat,160
1735,Gadag,Karnataka,Wheat,110
1736,Gadag,Karnataka,Wheat,150
1737,Gadag,Karnataka,Wheat,150
1738,Gadag,Karnataka,Wheat,160
1739,Gadag,Karnataka,Wheat,80
1740,Gadag,Karnataka,Wheat,160
1741,Gadag,Karnataka,Wheat,70
1742,Gadag,Karnataka,Wheat,100
1743,Gadag,Karnataka,Wheat,110
1744,Gadag,Karnataka,Wheat,100
1745,Gadag,Karnataka,Wheat,160
1746,Gadag,Karnataka,Wheat,100
1747,Gadag,Karnataka,Wheat,120
1748,Gadag,Karnataka,Wheat,150
1749,Gadag,Karnataka,Wheat,110
1750,Gadag,Karnataka,Wheat,120
1751,Gadag,Karnataka,Wheat,100
1752,Gadag,Karnataka,Wheat,110
1753,Gadag,Karnataka,Wheat,140
1754,Gadag,Karnataka,Wheat,120
1755,Gadag,Karnataka,Wheat,100
1756,Gadag,Karnataka,Wheat,120
1757,Gadag,Karnataka,Wheat,160
1758,Gadag,Karnataka,Wheat,110
1759,Gadag,Karnataka,Wheat,100
1760,Gadag,Karnataka,Wheat,80
1761,Gadag,Karnataka,Wheat,110
1762,Gadag,Karnataka,Wheat,120
1763,Gadag,Karnataka,Wheat,110
1764,Gadag,Karnataka,Wheat,120
1765,Gadag,Karnataka,Wheat,110
1766,Gadag,Karnataka,Wheat,120
1767,Gadag,Karnataka,Wheat,100
1768,Gadag,Karnataka,Wheat,100
1769,Gadag,Karnataka,Wheat,100
1770,Gadag,Karnataka,Wheat,60
1771,Gadag,Karnataka,Wheat,150
1772,Gadag,Karnataka,Wheat,120
1773,Gadag,Karnataka,Wheat,100
1774,Gadag,Karnataka,Wheat,70
1775,Gadag,Karnataka,Wheat,110
1776,Gadag,Karnataka,Wheat,110
1777,Gadag,Karnataka,Wheat,140
1778,Gadag,Karnataka,Wheat,70
1779,Gadag,Karnataka,Wheat,100
1780,Gadag,Karnataka,Wheat,160
1781,Gadag,Karnataka,Wheat,160
1782,Gadag,Karnataka,Wheat,100
1783,Gadag,Karnataka,Wheat,110
1784,Gadag,Karnataka,Wheat,70
1785,Gadag,Karnataka,Wheat,80
1786,Gadag,Karnataka,Wheat,150
1787,Gadag,Karnataka,Wheat,110
1788,Gadag,Karnataka,Wheat,160
1789,Gadag,Karnataka,Wheat,120
1790,Gadag,Karnataka,Wheat,110
1791,Gadag,Karnataka,Wheat,100
1792,Gadag,Karnataka,Wheat,100
1793,Gadag,Karnataka,Wheat,120
1794,Gadag,Karnataka,Wheat,100
1795,Gadag,Karnataka,Wheat,150
1796,Gadag,Karnataka,Wheat,120
1797,Gadag,Karnataka,Wheat,140
1798,Gadag,Karnataka,Wheat,80
1799,Gadag,Karnataka,Wheat,110
1800,Gadag,Karnataka,Wheat,100
1801,Gadag,Karnataka,Wheat,70
1802,Gadag,Karnataka,Wheat,120
1803,Gadag,Karnataka,Wheat,160
1804,Gadag,Karnataka,Wheat,150
1805,Gadag,Karnataka,Wheat,100
1806,Gadag,Karnataka,Wheat,110
1807,Gadag,Karnataka,Wheat,100
1808,Gadag,Karnataka,Wheat,100
1809,Gadag,Karnataka,Wheat,140
1810,Gadag,Karnataka,Wheat,110
1811,Gadag,Karnataka,Wheat,120
1812,Gadag,Karnataka,Wheat,110
1813,Gadag,Karnataka,Wheat,120
1814,Gadag,Karnataka,Wheat,120
1815,Gadag,Karnataka,Wheat,80
1816,Gadag,Karnataka,Wheat,100
1817,Gadag,Karnataka,Wheat,110
1818,Gadag,Karnataka,Wheat,120
1819,Gadag,Karnataka,Wheat,80
1820,Gadag,Karnataka,Wheat,140
1821,Gadag,Karnataka,Wheat,60
1822,Gadag,Karnataka,Wheat,120
1823,Gadag,Karnataka,Wheat,100
1824,Gadag,Karnataka,Wheat,70
1825,Gadag,Karnataka,Wheat,100
1826,Gadag,Karnataka,Wheat,70
1827,Gadag,Karnataka,Wheat,70
1828,Gadag,Karnataka,Wheat,110
1829,Gadag,Karnataka,Wheat,100
1830,Gadag,Karnataka,Wheat,100
1831,Gadag,Karnataka,Wheat,120
1832,Gadag,Karnataka,Wheat,110
1833,Gadag,Karnataka,Wheat,110
1834,Gadag,Karnataka,Wheat,110
1835,Gadag,Karnataka,Wheat,110
1836,Gadag,Karnataka,Wheat,120
1837,Gadag,Karnataka,Wheat,80
1838,Gadag,Karnataka,Wheat,160
1839,Gadag,Karnataka,Wheat,120
1840,Gadag,Karnataka,Wheat,120
1841,Gadag,Karnataka,Wheat,100
1842,Gadag,Karnataka,Wheat,80
1843,Gadag,Karnataka,Wheat,120
1844,Gadag,Karnataka,Wheat,100
1845,Gadag,Karnataka,Wheat,110
1846,Gadag,Karnataka,Wheat,120
1847,Gadag,Karnataka,Wheat,100
1848,Gadag,Karnataka,Wheat,80
1849,Gadag,Karnataka,Wheat,70
1850,Gadag,Karnataka,Wheat,120
1851,Gadag,Karnataka,Wheat,100
1852,Gadag,Karnataka,Wheat,110
1853,Gadag,Karnataka,Wheat,110
1854,Gadag,Karnataka,Wheat,100
1855,Gadag,Karnataka,Wheat,80
1856,Gadag,Karnataka,Wheat,120
1857,Gadag,Karnataka,Wheat,140
1858,Gadag,Karnataka,Wheat,150
1859,Gadag,Karnataka,Wheat,110
1860,Gadag,Karnataka,Wheat,140
1861,Gadag,Karnataka,Wheat,120
1862,Gadag,Karnataka,Wheat,120
1863,Gadag,Karnataka,Wheat,140
1864,Gadag,Karnataka,Wheat,160
1865,Gadag,Karnataka,Wheat,100
1866,Gadag,Karnataka,Wheat,120
1867,Gadag,Karnataka,Wheat,60
1868,Gadag,Karnataka,Wheat,100
1869,Gadag,Karnataka,Wheat,100
1870,Gadag,Karnataka,Wheat,60
1871,Gadag,Karnataka,Wheat,160
1872,Gadag,Karnataka,Wheat,120
1873,Gadag,Karnataka,Wheat,60
1874,Gadag,Karnataka,Wheat,100
1875,Gadag,Karnataka,Wheat,70
1876,Gadag,Karnataka,Wheat,60
1877,Gadag,Karnataka,Wheat,110
1878,Gadag,Karnataka,Wheat,120
1879,Gadag,Karnataka,Wheat,110
1880,Gadag,Karnataka,Wheat,150
1881,Gadag,Karnataka,Wheat,160
1882,Gadag,Karnataka,Wheat,160
1883,Gadag,Karnataka,Wheat,110
1884,Gadag,Karnataka,Wheat,110
1885,Gadag,Karnataka,Wheat,120
1886,Gadag,Karnataka,Wheat,120
1887,Gadag,Karnataka,Wheat,140
1888,Gadag,Karnataka,Wheat,150
1889,Gadag,Karnataka,Wheat,160
1890,Gadag,Karnataka,Wheat,100
1891,Gadag,Karnataka,Wheat,140
1892,Gadag,Karnataka,Wheat,80
1893,Gadag,Karnataka,Wheat,100
1894,Gadag,Karnataka,Wheat,160
1895,Gadag,Karnataka,Wheat,110
1896,Gadag,Karnataka,Wheat,110
1897,Gadag,Karnataka,Wheat,100
1898,Gadag,Karnataka,Wheat,150
1899,Gadag,Karnataka,Wheat,150
1900,Gadag,Karnataka,Wheat,150
1901,Gadag,Karnataka,Wheat,70
1902,Gadag,Karnataka,Wheat,100
1903,Gadag,Karnataka,Wheat,120
1904,Gadag,Karnataka,Wheat,120
1905,Gadag,Karnataka,Wheat,110
1906,Gadag,Karnataka,Wheat,110
1907,Gadag,Karnataka,Wheat,60
1908,Gadag,Karnataka,Wheat,70
1909,Gadag,Karnataka,Wheat,150
1910,Gadag,Karnataka,Wheat,140
1911,Gadag,Karnataka,Wheat,160
1912,Gadag,Karnataka,Wheat,60
1913,Gadag,Karnataka,Wheat,80
1914,Gadag,Karnataka,Wheat,120
1915,Gadag,Karnataka,Wheat,100
1916,Gadag,Karnataka,Wheat,100
1917,Gadag,Karnataka,Wheat,150
1918,Gadag,Karnataka,Wheat,140
1919,Gadag,Karnataka,Wheat,110
1920,Gadag,Karnataka,Wheat,110
1921,Gadag,Karnataka,Wheat,140
1922,Gadag,Karnataka,Wheat,100
1923,Gadag,Karnataka,Wheat,120
1924,Gadag,Karnataka,Wheat,160
1925,Gadag,Karnataka,Wheat,70
1926,Gadag,Karnataka,Wheat,160
1927,Gadag,Karnataka,Wheat,160
1928,Gadag,Karnataka,Wheat,110
1929,Gadag,Karnataka,Wheat,110
1930,Gadag,Karnataka,Wheat,120
1931,Gadag,Karnataka,Wheat,100
1932,Gadag,Karnataka,Wheat,120
1933,Gadag,Karnataka,Wheat,100
1934,Gadag,Karnataka,Wheat,60
1935,Gadag,Karnataka,Wheat,110
1936,Gadag,Karnataka,Wheat,150
1937,Gadag,Karnataka,Wheat,60
1938,Gadag,Karnataka,Wheat,110
1939,Gadag,Karnataka,Wheat,70
1940,Gadag,Karnataka,Wheat,150
1941,Gadag,Karnataka,Wheat,120
1942,Gadag,Karnataka,Wheat,100
1943,Gadag,Karnataka,Wheat,120
1944,Gadag,Karnataka,Wheat,120
1945,Gadag,Karnataka,Wheat,120
1946,Gadag,Karnataka,Wheat,120
1947,Gadag,Karnataka,Wheat,120
1948,Gadag,Karnataka,Wheat,120
1949,Gadag,Karnataka,Wheat,140
1950,Gadag,Karnataka,Wheat,110
1951,Gadag,Karnataka,Wheat,110
1952,Gadag,Karnataka,Wheat,70
1953,Gadag,Karnataka,Wheat,100
1954,Gadag,Karnataka,Wheat,150
1955,Gadag,Karnataka,Wheat,80
1956,Gadag,Karnataka,Wheat,60
1957,Gadag,Karnataka,Wheat,100
1958,Gadag,Karnataka,Wheat,110
1959,Gadag,Karnataka,Wheat,100
1960,Gadag,Karnataka,Wheat,100
1961,Gadag,Karnataka,Wheat,110
1962,Gadag,Karnataka,Wheat,100
1963,Gadag,Karnataka,Wheat,150
1964,Gadag,Karnataka,Wheat,140
1965,Gadag,Karnataka,Wheat,120
1966,Gadag,Karnataka,Wheat,100
1967,Gadag,Karnataka,Wheat,110
1968,Gadag,Karnataka,Wheat,100
1969,Gadag,Karnataka,Wheat,100
1970,Gadag,Karnataka,Wheat,100
1971,Gadag,Karnataka,Wheat,110
1972,Gadag,Karnataka,Wheat,160
1973,Gadag,Karnataka,Wheat,70
1974,Gadag,Karnataka,Wheat,150
1975,Gadag,Karnataka,Wheat,120
1976,Gadag,Karnataka,Wheat,140
1977,Gadag,Karnataka,Wheat,120
1978,Gadag,Karnataka,Wheat,70
1979,Gadag,Karnataka,Wheat,110
1980,Gadag,Karnataka,Wheat,150
1981,Gadag,Karnataka,Wheat,70
1982,Gadag,Karnataka,Wheat,120
1983,Gadag,Karnataka,Wheat,120
1984,Gadag,Karnataka,Wheat,60
1985,Gadag,Karnataka,Wheat,150
1986,Gadag,Karnataka,Wheat,100
1987,Gadag,Karnataka,Wheat,140
1988,Gadag,Karnataka,Wheat,100
1989,Gadag,Karnataka,Wheat,120
1990,Gadag,Karnataka,Wheat,120
1991,Gadag,Karnataka,Wheat,120
1992,Gadag,Karnataka,Wheat,120
1993,Gadag,Karnataka,Wheat,120
1994,Gadag,Karnataka,Wheat,150
1995,Gadag,Karnataka,Wheat,110
1996,Gadag,Karnataka,Wheat,140
1997,Gadag,Karnataka,Wheat,70
1998,Gadag,Karnataka,Wheat,160
1999,Gadag,Karnataka,Wheat,60
2000,Gadag,Karnataka,Wheat,100
2001,Gadag,Karnataka,Wheat,110
2002,Gadag,Karnataka,Wheat,150
2003,Gadag,Karnataka,Wheat,160
2004,Gadag,Karnataka,Wheat,100
2005,Gadag,Karnataka,Wheat,100
2006,Gadag,Karnataka,Wheat,110
2007,Gadag,Karnataka,Wheat,100
2008,Gadag,Karnataka,Wheat,120
2009,Gadag,Karnataka,Wheat,110
2010,Gadag,Karnataka,Wheat,140
2011,Gadag,Karnataka,Wheat,110
2012,Gadag,Karnataka,Wheat,70
2013,Gadag,Karnataka,Wheat,120
2014,Gadag,Karnataka,Wheat,120
2015,Gadag,Karnataka,Wheat,60
2016,Gadag,Karnataka,Wheat,110
2017,Gadag,Karnataka,Wheat,150
2018,Gadag,Karnataka,Wheat,120
2019,Gadag,Karnataka,Wheat,110
2020,Gadag,Karnataka,Wheat,120
2021,Gadag,Karnataka,Wheat,150
2022,Gadag,Karnataka,Wheat,140
2023,Gadag,Karnataka,Wheat,110
2024,Gadag,Karnataka,Wheat,120
2025,Gadag,Karnataka,Wheat,150
2026,Gadag,Karnataka,Wheat,110
2027,Gadag,Karnataka,Wheat,100
2028,Gadag,Karnataka,Wheat,100
2029,Gadag,Karnataka,Wheat,120
2030,Gadag,Karnataka,Wheat,120
2031,Gadag,Karnataka,Wheat,160
2032,Gadag,Karnataka,Wheat,160
2033,Gadag,Karnataka,Wheat,150
2034,Gadag,Karnataka,Wheat,100
2035,Gadag,Karnataka,Wheat,100
2036,Gadag,Karnataka,Wheat,110
2037,Gadag,Karnataka,Wheat,60
2038,Gadag,Karnataka,Wheat,160
2039,Gadag,Karnataka,Wheat,110
2040,Gadag,Karnataka,Wheat,110
2041,Gadag,Karnataka,Wheat,110
